ID,Target
hsa-mir-378i,ARL8B
hsa-mir-378i,CYP20A1
hsa-mir-378i,DCTPP1
hsa-mir-4535,GDE1
hsa-mir-4535,SPA17
hsa-mir-4535,CYP20A1
hsa-mir-4535,UBN2
hsa-mir-548am-3p,ARF1
hsa-mir-548am-3p,CAMLG
hsa-mir-548am-3p,EIF1AX
hsa-mir-548am-3p,EMP2
hsa-mir-548am-3p,GRB2
hsa-mir-548am-3p,MAP3K1
hsa-mir-548am-3p,PTPRG
hsa-mir-548am-3p,KDM5A
hsa-mir-548am-3p,SOX4
hsa-mir-548am-3p,TGFBR3
hsa-mir-548am-3p,VEZF1
hsa-mir-548am-3p,DGKE
hsa-mir-548am-3p,EIF2S2
hsa-mir-548am-3p,CDKL2
hsa-mir-548am-3p,CNIH1
hsa-mir-548am-3p,SUGT1
hsa-mir-548am-3p,SPATS2L
hsa-mir-548am-3p,CRNKL1
hsa-mir-548am-3p,ZNF581
hsa-mir-548am-3p,MRPS10
hsa-mir-548am-3p,MRGBP
hsa-mir-548am-3p,GNPTAB
hsa-mir-548am-3p,TTC26
hsa-mir-548am-3p,ZNF566
hsa-mir-548am-3p,C18orf25
hsa-mir-548am-3p,TMEM64
hsa-mir-548am-3p,TRIM72
hsa-mir-1587,SLC6A8
hsa-mir-1587,WARS
hsa-mir-1587,B4GALT7
hsa-mir-1587,SLC2A8
hsa-mir-1587,GDE1
hsa-mir-1587,SPA17
hsa-mir-1587,ZMAT1
hsa-mir-4536-5p,EIF1AX
hsa-mir-4536-5p,FXN
hsa-mir-4536-5p,TMBIM6
hsa-mir-4536-5p,HAT1
hsa-mir-4536-5p,HDAC5
hsa-mir-4536-5p,DDX19B
hsa-mir-4536-5p,GEMIN6
hsa-mir-4536-5p,OSBPL8
hsa-mir-548an,EFNA1
hsa-mir-548an,GLO1
hsa-mir-548an,EIF6
hsa-mir-548an,TAF13
hsa-mir-548an,RPL14
hsa-mir-548an,TSHZ1
hsa-mir-548an,RAB32
hsa-mir-548an,CADM1
hsa-mir-548an,APIP
hsa-mir-548an,THSD4
hsa-mir-548an,TSC22D4
hsa-mir-548an,ZNF791
hsa-mir-548an,TMEM41B
hsa-mir-548an,MZT1
hsa-mir-4537,BPTF
hsa-mir-4537,GNS
hsa-mir-4537,MDM2
hsa-mir-4537,MXI1
hsa-mir-4537,PSMD12
hsa-mir-4537,TFDP2
hsa-mir-4537,TRAF6
hsa-mir-4537,KCNK6
hsa-mir-4537,NCKAP1
hsa-mir-4537,DDX19B
hsa-mir-4537,B4GALT7
hsa-mir-4537,SPATS2L
hsa-mir-4537,ZNF451
hsa-mir-4537,RNF11
hsa-mir-4537,TRUB2
hsa-mir-4537,BAZ2B
hsa-mir-4537,RLIM
hsa-mir-4537,ADA2
hsa-mir-4537,PRR13
hsa-mir-4537,MRPS10
hsa-mir-4537,EIF5A2
hsa-mir-4537,RAB22A
hsa-mir-4537,CXCL16
hsa-mir-4537,NKAP
hsa-mir-4537,FAHD1
hsa-mir-4537,CEP78
hsa-mir-4537,GNPTG
hsa-mir-4537,EFCAB11
hsa-mir-4537,CDKN2AIPNL
hsa-mir-4537,SLC16A10
hsa-mir-4537,ZNF570
hsa-mir-4537,B3GALNT2
hsa-mir-4537,RSBN1L
hsa-mir-4537,SCAI
hsa-mir-4537,LIN9
hsa-mir-4537,TRIM72
hsa-mir-4538,ANXA11
hsa-mir-4538,MARCKS
hsa-mir-4538,CUL4A
hsa-mir-4538,EBAG9
hsa-mir-4538,LEPROTL1
hsa-mir-4538,MTMR9
hsa-mir-4539,MAP3K1
hsa-mir-4539,PRKACB
hsa-mir-4539,STRN
hsa-mir-4539,SHOC2
hsa-mir-4539,ABCG2
hsa-mir-4539,ARL4C
hsa-mir-4539,PAG1
hsa-mir-4539,ZNF428
hsa-mir-4539,RSBN1L
hsa-mir-4539,IRF2BP2
hsa-mir-4540,GNAS
hsa-mir-4540,ORC4
hsa-mir-4540,ACBD5
hsa-mir-4540,UBN2
hsa-mir-3117-5p,CYB561
hsa-mir-3117-5p,MDM2
hsa-mir-3117-5p,PSMD12
hsa-mir-3117-5p,POP7
hsa-mir-3117-5p,POLA2
hsa-mir-3117-5p,CRNKL1
hsa-mir-3117-5p,FAM136A
hsa-mir-3117-5p,LMBRD2
hsa-mir-3120-5p,ARSD
hsa-mir-3120-5p,CAMLG
hsa-mir-3120-5p,DTX1
hsa-mir-3120-5p,P2RY6
hsa-mir-3120-5p,CNBP
hsa-mir-3120-5p,AKR7A2
hsa-mir-3120-5p,SLC9A3R2
hsa-mir-3120-5p,ACOT9
hsa-mir-3120-5p,POLL
hsa-mir-3120-5p,TMEM33
hsa-mir-3120-5p,MRPS10
hsa-mir-3120-5p,ARL8B
hsa-mir-3120-5p,UBE2W
hsa-mir-3120-5p,IL17RB
hsa-mir-3120-5p,NAXD
hsa-mir-3120-5p,BDP1
hsa-mir-3120-5p,GEMIN6
hsa-mir-3120-5p,GINM1
hsa-mir-3121-5p,CD44
hsa-mir-3121-5p,CHML
hsa-mir-3121-5p,NFIC
hsa-mir-3121-5p,ORC4
hsa-mir-3121-5p,SLC6A8
hsa-mir-3121-5p,ZNF275
hsa-mir-3121-5p,C16orf72
hsa-mir-3121-5p,SLC35B3
hsa-mir-3121-5p,SRD5A3
hsa-mir-3121-5p,SAMD5
hsa-mir-3121-5p,EEF1AKMT2
hsa-mir-3124-3p,XIAP
hsa-mir-3124-3p,LRP6
hsa-mir-3124-3p,MBNL1
hsa-mir-3124-3p,RAB13
hsa-mir-3124-3p,MKKS
hsa-mir-3124-3p,SPOP
hsa-mir-3124-3p,CDC42BPA
hsa-mir-3124-3p,LRRFIP1
hsa-mir-3124-3p,PPARGC1A
hsa-mir-3124-3p,DUSP10
hsa-mir-3124-3p,ENPP4
hsa-mir-3124-3p,BBC3
hsa-mir-3124-3p,HCFC2
hsa-mir-3124-3p,BRIX1
hsa-mir-3124-3p,PAG1
hsa-mir-3124-3p,ZNF426
hsa-mir-3124-3p,PTGES2
hsa-mir-3124-3p,CEP78
hsa-mir-3124-3p,CYP2U1
hsa-mir-3124-3p,RICTOR
hsa-mir-3124-3p,SLC41A1
hsa-mir-3127-3p,CD44
hsa-mir-3127-3p,GLO1
hsa-mir-3127-3p,HSP90AA1
hsa-mir-3127-3p,NEDD9
hsa-mir-3127-3p,SOX4
hsa-mir-3127-3p,MLF2
hsa-mir-3127-3p,TIMM10
hsa-mir-3127-3p,COA4
hsa-mir-3127-3p,REEP2
hsa-mir-3127-3p,CXXC5
hsa-mir-3127-3p,DYM
hsa-mir-3127-3p,ZNF446
hsa-mir-3127-3p,FAM204A
hsa-mir-3127-3p,XPNPEP3
hsa-mir-3127-3p,STARD3NL
hsa-mir-3127-3p,DNAJC30
hsa-mir-3129-3p,DYNC1I2
hsa-mir-3129-3p,EIF1AX
hsa-mir-3129-3p,RBBP6
hsa-mir-3129-3p,ZBTB18
hsa-mir-3129-3p,TMEM245
hsa-mir-3129-3p,KIAA1143
hsa-mir-3129-3p,GNPTAB
hsa-mir-3129-3p,KLHL15
hsa-mir-3129-3p,DTWD2
hsa-mir-3136-3p,CRY2
hsa-mir-3136-3p,SPRYD3
hsa-mir-3136-3p,LRRC58
hsa-mir-3140-5p,SERPINH1
hsa-mir-3140-5p,SLC39A14
hsa-mir-3140-5p,PHTF2
hsa-mir-3140-5p,HID1
hsa-mir-3145-5p,MDM2
hsa-mir-3145-5p,CNBP
hsa-mir-3145-5p,PEX11A
hsa-mir-3145-5p,ZBTB44
hsa-mir-3145-5p,BAZ2B
hsa-mir-3145-5p,SLC35B3
hsa-mir-3145-5p,DEPTOR
hsa-mir-3145-5p,FSD1L
hsa-mir-3145-5p,ZNF800
hsa-mir-3150a-5p,PIM3
hsa-mir-3152-5p,DYRK1A
hsa-mir-3152-5p,ZFP36
hsa-mir-3152-5p,TNFSF10
hsa-mir-3152-5p,DDX19B
hsa-mir-3152-5p,BRMS1
hsa-mir-3152-5p,LRIF1
hsa-mir-3152-5p,KIAA1143
hsa-mir-3152-5p,ISCA1
hsa-mir-3152-5p,OMA1
hsa-mir-3152-5p,STARD4
hsa-mir-3152-5p,C18orf25
hsa-mir-3074-5p,DUSP3
hsa-mir-3074-5p,GEM
hsa-mir-3074-5p,IDH2
hsa-mir-3074-5p,TFRC
hsa-mir-3074-5p,LRRFIP1
hsa-mir-3074-5p,ENPP4
hsa-mir-3074-5p,SASH1
hsa-mir-3074-5p,BBC3
hsa-mir-3074-5p,CYB5R4
hsa-mir-3074-5p,SPA17
hsa-mir-3074-5p,BNC2
hsa-mir-3074-5p,PAG1
hsa-mir-3074-5p,TNRC6C
hsa-mir-3074-5p,CYP2U1
hsa-mir-3074-5p,RAB3IP
hsa-mir-3156-3p,CAMK2G
hsa-mir-3156-3p,PPIC
hsa-mir-3156-3p,PPP1R3D
hsa-mir-3156-3p,TFDP2
hsa-mir-3156-3p,NEBL
hsa-mir-3156-3p,POLL
hsa-mir-3156-3p,THOC2
hsa-mir-3156-3p,KLHL15
hsa-mir-3156-3p,AIFM2
hsa-mir-3156-3p,LRSAM1
hsa-mir-3156-3p,OSBPL1A
hsa-mir-3156-3p,ANKRD18A
hsa-mir-3157-3p,PRDM1
hsa-mir-3157-3p,PHLDA3
hsa-mir-3157-3p,BIVM
hsa-mir-3157-3p,OCIAD1
hsa-mir-3157-3p,ZNF566
hsa-mir-3157-3p,LRRC58
hsa-mir-3158-5p,EIF1AX
hsa-mir-3158-5p,DRG1
hsa-mir-3158-5p,SOX4
hsa-mir-3158-5p,TFRC
hsa-mir-3158-5p,VSNL1
hsa-mir-3158-5p,ATG12
hsa-mir-3158-5p,HDAC5
hsa-mir-3158-5p,SUGT1
hsa-mir-3158-5p,RALBP1
hsa-mir-3158-5p,KRR1
hsa-mir-3158-5p,RNF11
hsa-mir-3158-5p,UBE2D4
hsa-mir-3158-5p,SBNO1
hsa-mir-3158-5p,C5orf15
hsa-mir-3158-5p,ZNF442
hsa-mir-3158-5p,NLRC5
hsa-mir-3158-5p,ATOH8
hsa-mir-3158-5p,SLC16A10
hsa-mir-3160-5p,BTN3A2
hsa-mir-3160-5p,YOD1
hsa-mir-3160-5p,FYCO1
hsa-mir-3160-5p,KLHL15
hsa-mir-3160-5p,CAPS2
hsa-mir-3160-5p,NACC2
hsa-mir-3160-5p,RICTOR
hsa-mir-3162-3p,SNRPB2
hsa-mir-3162-3p,NEBL
hsa-mir-3162-3p,TAOK1
hsa-mir-3162-3p,USF3
hsa-mir-3173-5p,PRKAR2A
hsa-mir-3173-5p,LSM4
hsa-mir-3173-5p,ZBTB7B
hsa-mir-3173-5p,BIVM
hsa-mir-3173-5p,CPEB4
hsa-mir-3173-5p,LRRC58
hsa-mir-3177-5p,BDH1
hsa-mir-3177-5p,FOXL1
hsa-mir-3177-5p,YY1
hsa-mir-3177-5p,SCAMP1
hsa-mir-3177-5p,TACC2
hsa-mir-3177-5p,CPPED1
hsa-mir-3177-5p,TAOK1
hsa-mir-3177-5p,USF3
hsa-mir-3187-5p,FUT1
hsa-mir-3187-5p,PEX2
hsa-mir-3187-5p,UBB
hsa-mir-3187-5p,CNBP
hsa-mir-3187-5p,AKR7A2
hsa-mir-3187-5p,RPL14
hsa-mir-3187-5p,ATG12
hsa-mir-3187-5p,SUGT1
hsa-mir-3187-5p,DDX19B
hsa-mir-3187-5p,PRND
hsa-mir-3187-5p,SUSD5
hsa-mir-3187-5p,ZNF451
hsa-mir-3187-5p,ZBTB44
hsa-mir-3187-5p,COA4
hsa-mir-3187-5p,MRPS10
hsa-mir-3187-5p,SBNO1
hsa-mir-3187-5p,SMU1
hsa-mir-3187-5p,TBC1D15
hsa-mir-3187-5p,C1orf35
hsa-mir-3187-5p,FAHD1
hsa-mir-3187-5p,PPIL4
hsa-mir-3187-5p,TATDN3
hsa-mir-3187-5p,ATP8B3
hsa-mir-3187-5p,BROX
hsa-mir-3187-5p,MIGA1
hsa-mir-3187-5p,TOMM5
hsa-mir-3189-5p,EFNA1
hsa-mir-3189-5p,SHOC2
hsa-mir-3189-5p,PEX16
hsa-mir-3189-5p,MPDU1
hsa-mir-3189-5p,VPS4A
hsa-mir-3194-3p,GRB2
hsa-mir-3194-3p,NFIC
hsa-mir-3194-3p,TFDP2
hsa-mir-3194-3p,DGKE
hsa-mir-3194-3p,TBPL1
hsa-mir-3194-3p,CCP110
hsa-mir-3194-3p,BTN3A2
hsa-mir-3194-3p,HSPA4L
hsa-mir-3194-3p,MTO1
hsa-mir-3194-3p,SELENOS
hsa-mir-3194-3p,GEMIN6
hsa-mir-3194-3p,RNF149
hsa-mir-3619-3p,BCL2L1
hsa-mir-3619-3p,PDE2A
hsa-mir-3619-3p,SBNO1
hsa-mir-3664-3p,GNAS
hsa-mir-3664-3p,GNS
hsa-mir-3664-3p,TFRC
hsa-mir-3664-3p,HSP90B1
hsa-mir-3664-3p,UBE2N
hsa-mir-3664-3p,SHOC2
hsa-mir-3664-3p,FZD4
hsa-mir-3664-3p,ZNF451
hsa-mir-3664-3p,ZNF581
hsa-mir-3664-3p,SCNM1
hsa-mir-3664-3p,PDCL3
hsa-mir-3664-3p,ZNF442
hsa-mir-3664-3p,DGAT2
hsa-mir-3664-3p,PLCD3
hsa-mir-3664-3p,SETD9
hsa-mir-3664-3p,DTWD2
hsa-mir-3677-5p,CD9
hsa-mir-3677-5p,BPTF
hsa-mir-3677-5p,PPIC
hsa-mir-3677-5p,ACOT2
hsa-mir-3677-5p,TBC1D12
hsa-mir-3677-5p,ZBTB7A
hsa-mir-3677-5p,GDE1
hsa-mir-3677-5p,TAOK1
hsa-mir-3682-5p,CCNG1
hsa-mir-3682-5p,NDUFS1
hsa-mir-3682-5p,SRSF11
hsa-mir-3682-5p,FEZ2
hsa-mir-3682-5p,MORF4L2
hsa-mir-3682-5p,FEM1B
hsa-mir-3682-5p,FBXO28
hsa-mir-3682-5p,NLK
hsa-mir-3682-5p,THAP2
hsa-mir-3688-5p,BCL2L1
hsa-mir-3688-5p,CD9
hsa-mir-3688-5p,EIF4E
hsa-mir-3688-5p,PPIC
hsa-mir-3688-5p,KLHL28
hsa-mir-3688-5p,DDA1
hsa-mir-3688-5p,KBTBD6
hsa-mir-3688-5p,BTF3L4
hsa-mir-3688-5p,PARD3B
hsa-mir-3691-3p,BNIP2
hsa-mir-3691-3p,KCNK3
hsa-mir-3691-3p,TBCA
hsa-mir-3691-3p,ARID4B
hsa-mir-3691-3p,BNC2
hsa-mir-3691-3p,YOD1
hsa-mir-3691-3p,TMEM81
hsa-mir-3913-3p,IRS2
hsa-mir-3913-3p,FEM1B
hsa-mir-3913-3p,FRY
hsa-mir-3913-3p,NCKAP1
hsa-mir-3913-3p,COA4
hsa-mir-3913-3p,KLHL15
hsa-mir-3913-3p,PPIL4
hsa-mir-3150b-5p,PIM3
hsa-mir-3922-5p,ADCY5
hsa-mir-3922-5p,GNA11
hsa-mir-3922-5p,PYGB
hsa-mir-3922-5p,ZBTB18
hsa-mir-3922-5p,TACC2
hsa-mir-3922-5p,THEM6
hsa-mir-3922-5p,UBE2F
hsa-mir-3922-5p,TMEM64
hsa-mir-3925-3p,H1F0
hsa-mir-3925-3p,ID3
hsa-mir-3925-3p,CSGALNACT1
hsa-mir-3925-3p,TNRC6C
hsa-mir-3925-3p,THSD4
hsa-mir-3925-3p,NUP35
hsa-mir-3925-3p,ZNF791
hsa-mir-3925-3p,PIM3
hsa-mir-3940-5p,ARF1
hsa-mir-3940-5p,SERPING1
hsa-mir-3940-5p,PTPN14
hsa-mir-3940-5p,MED7
hsa-mir-3940-5p,SCAMP3
hsa-mir-3940-5p,ISY1
hsa-mir-3940-5p,RAB3IP
hsa-mir-3940-5p,TPRG1L
hsa-mir-3940-5p,IRF2BP2
hsa-mir-3942-3p,BARD1
hsa-mir-3942-3p,BTD
hsa-mir-3942-3p,CDC5L
hsa-mir-3942-3p,NR2F6
hsa-mir-3942-3p,SHOC2
hsa-mir-3942-3p,CNIH1
hsa-mir-3942-3p,BRWD1
hsa-mir-3942-3p,EMC3
hsa-mir-3942-3p,AGTRAP
hsa-mir-3942-3p,RAB3IP
hsa-mir-3942-3p,CNOT6L
hsa-mir-3942-3p,UBN2
hsa-mir-3942-3p,BDNF-AS
hsa-mir-3944-5p,DUSP3
hsa-mir-3944-5p,DYRK1A
hsa-mir-3944-5p,GNS
hsa-mir-3944-5p,ORC4
hsa-mir-3944-5p,RBBP6
hsa-mir-3944-5p,BCL7B
hsa-mir-3944-5p,TBPL1
hsa-mir-3944-5p,ZBTB18
hsa-mir-3944-5p,SASH1
hsa-mir-3944-5p,RAB1B
hsa-mir-3944-5p,SLC25A46
hsa-mir-3944-5p,NACC2
hsa-mir-3944-5p,TMEM64
hsa-mir-4423-5p,CHRNB1
hsa-mir-4423-5p,AP1S1
hsa-mir-4423-5p,KLF6
hsa-mir-4423-5p,NR2F6
hsa-mir-4423-5p,PPIC
hsa-mir-4423-5p,PRKAR2A
hsa-mir-4423-5p,YWHAB
hsa-mir-4423-5p,DGKE
hsa-mir-4423-5p,RPS6KA5
hsa-mir-4423-5p,CCS
hsa-mir-4423-5p,HSPA4L
hsa-mir-4423-5p,LEPROTL1
hsa-mir-4423-5p,MTO1
hsa-mir-4423-5p,TRUB2
hsa-mir-4423-5p,ZBTB7A
hsa-mir-4423-5p,SBNO1
hsa-mir-4423-5p,ZNF446
hsa-mir-4423-5p,EMC3
hsa-mir-4423-5p,C5orf15
hsa-mir-4423-5p,KIAA1143
hsa-mir-4423-5p,RRAGD
hsa-mir-4423-5p,SNX22
hsa-mir-4423-5p,EXOC3-AS1
hsa-mir-4423-5p,CNKSR3
hsa-mir-4423-5p,TIPRL
hsa-mir-4423-5p,ZNF713
hsa-mir-4423-5p,CISD2
hsa-mir-4423-5p,ERVMER34-1
hsa-mir-4446-5p,DMD
hsa-mir-4446-5p,PPP1R3D
hsa-mir-4446-5p,VASP
hsa-mir-4446-5p,SPOP
hsa-mir-4446-5p,RPS6KA5
hsa-mir-4446-5p,KCNK6
hsa-mir-4446-5p,CELF2
hsa-mir-4446-5p,RPP40
hsa-mir-4446-5p,DUSP10
hsa-mir-4446-5p,HCFC2
hsa-mir-4446-5p,DNTTIP2
hsa-mir-4446-5p,UCHL5
hsa-mir-4446-5p,ITPKC
hsa-mir-4446-5p,CEP70
hsa-mir-4446-5p,SLC38A1
hsa-mir-4446-5p,DNAJC30
hsa-mir-4446-5p,LMBRD2
hsa-mir-4446-5p,RAB3IP
hsa-mir-4446-5p,VPS37A
hsa-mir-4446-5p,SLC41A1
hsa-mir-4446-5p,IRF2BP2
hsa-mir-4474-5p,BCL2L1
hsa-mir-4474-5p,GALK2
hsa-mir-4474-5p,ID3
hsa-mir-4474-5p,FRY
hsa-mir-4474-5p,ABHD18
hsa-mir-4520-5p,BCL7B
hsa-mir-4520-5p,RNF11
hsa-mir-4529-5p,RAB32
hsa-mir-4529-5p,TMEM64
hsa-mir-4529-5p,CNOT6L
hsa-mir-3960,MELTF
hsa-mir-3960,RPL14
hsa-mir-3960,ZBTB7B
hsa-mir-3960,NDUFA11
hsa-mir-3972,LDLRAD4
hsa-mir-3972,RNF11
hsa-mir-3972,BTBD1
hsa-mir-3972,DPP8
hsa-mir-3972,PRPF40A
hsa-mir-3972,KLHL15
hsa-mir-3972,ERVMER34-1
hsa-mir-3973,DMD
hsa-mir-3973,H1F0
hsa-mir-3973,MARCKS
hsa-mir-3973,UBE2D2
hsa-mir-3973,VBP1
hsa-mir-3973,FXR1
hsa-mir-3973,CDKL2
hsa-mir-3973,FRY
hsa-mir-3973,TBL3
hsa-mir-3973,SUGT1
hsa-mir-3973,RRP8
hsa-mir-3973,CARHSP1
hsa-mir-3973,RGS17
hsa-mir-3973,BNC2
hsa-mir-3973,KLHL28
hsa-mir-3973,YOD1
hsa-mir-3973,ZNF446
hsa-mir-3973,CYP20A1
hsa-mir-3973,IKZF5
hsa-mir-3973,SAMD8
hsa-mir-3974,COX6A1
hsa-mir-3974,CRY2
hsa-mir-3974,GEM
hsa-mir-3974,SRSF11
hsa-mir-3974,AGTRAP
hsa-mir-3974,GINM1
hsa-mir-3974,BORCS7
hsa-mir-3974,ZNF713
hsa-mir-3974,RBM43
hsa-mir-3974,TMEM81
hsa-mir-3975,CRY2
hsa-mir-3975,ICAM1
hsa-mir-3975,NFIC
hsa-mir-3975,RRAS
hsa-mir-3975,TMBIM6
hsa-mir-3975,TOLLIP
hsa-mir-3975,SMU1
hsa-mir-3975,SETD7
hsa-mir-3975,URM1
hsa-mir-3975,DGAT2
hsa-mir-3975,GRASP
hsa-mir-3975,LIN9
hsa-mir-3976,RBMS1
hsa-mir-3976,SLC6A8
hsa-mir-3976,YY1
hsa-mir-3976,MAN1A2
hsa-mir-3976,FBXO28
hsa-mir-3976,MRPS10
hsa-mir-3976,KLHL8
hsa-mir-3976,ZBTB37
hsa-mir-3976,ATOH8
hsa-mir-3976,IRF2BP2
hsa-mir-3976,ANKRD36
hsa-mir-3976,TMEM170B
hsa-mir-3977,ORC4
hsa-mir-3977,KCNK6
hsa-mir-3977,RAB32
hsa-mir-3977,TRAPPC4
hsa-mir-3977,GDE1
hsa-mir-3977,URM1
hsa-mir-3978,ARF1
hsa-mir-3978,CREBL2
hsa-mir-3978,EIF1AX
hsa-mir-3978,GNAS
hsa-mir-3978,PIK3C3
hsa-mir-3978,PSMA7
hsa-mir-3978,SSR2
hsa-mir-3978,SQSTM1
hsa-mir-3978,B4GALT7
hsa-mir-3978,RRP8
hsa-mir-3978,PNISR
hsa-mir-3978,TVP23B
hsa-mir-3978,PLEKHF2
hsa-mir-4632-3p,GRB2
hsa-mir-4632-3p,HRAS
hsa-mir-4632-3p,CERS1
hsa-mir-4632-3p,ZBTB7B
hsa-mir-4633-5p,ST13
hsa-mir-4633-5p,TTC33
hsa-mir-4633-5p,CPEB4
hsa-mir-4633-5p,CHCHD4
hsa-mir-4633-3p,CDC34
hsa-mir-4633-3p,HSF2
hsa-mir-4633-3p,MORF4L1
hsa-mir-4633-3p,IGSF8
hsa-mir-4633-3p,TMEM41B
hsa-mir-4634,KDM5A
hsa-mir-4634,SBNO1
hsa-mir-4634,SNX22
hsa-mir-4634,RSPH3
hsa-mir-4634,COX20
hsa-mir-4634,BORCS7
hsa-mir-4635,ADH5
hsa-mir-4635,ANK1
hsa-mir-4635,CSTF1
hsa-mir-4635,EMP2
hsa-mir-4635,ERH
hsa-mir-4635,FXN
hsa-mir-4635,GLO1
hsa-mir-4635,HCCS
hsa-mir-4635,MDM2
hsa-mir-4635,PCDH9
hsa-mir-4635,PIK3C3
hsa-mir-4635,ZNF12
hsa-mir-4635,HAT1
hsa-mir-4635,FPGT
hsa-mir-4635,CDKL2
hsa-mir-4635,RPL14
hsa-mir-4635,RPS6KA5
hsa-mir-4635,SELENOF
hsa-mir-4635,ABCG2
hsa-mir-4635,CWC27
hsa-mir-4635,B4GALT7
hsa-mir-4635,PITPNC1
hsa-mir-4635,RGS17
hsa-mir-4635,TMED7
hsa-mir-4635,RSF1
hsa-mir-4635,TMEM70
hsa-mir-4635,TMEM33
hsa-mir-4635,NAXD
hsa-mir-4635,CYP20A1
hsa-mir-4635,TNRC6C
hsa-mir-4635,ARHGEF28
hsa-mir-4635,MRPS5
hsa-mir-4635,CPEB4
hsa-mir-4635,EIF2A
hsa-mir-4635,ZNF566
hsa-mir-4635,ZC3H12C
hsa-mir-4635,KBTBD6
hsa-mir-4635,TIMM50
hsa-mir-4635,SETD9
hsa-mir-4635,UBN2
hsa-mir-4635,ANKRD36
hsa-mir-4635,TRIM72
hsa-mir-4636,NACC2
hsa-mir-4637,CCNG1
hsa-mir-4637,STRN
hsa-mir-4637,EIF5A2
hsa-mir-4638-5p,CAPZA2
hsa-mir-4638-5p,FXN
hsa-mir-4638-5p,GSTM3
hsa-mir-4638-5p,SP110
hsa-mir-4638-5p,KDM5A
hsa-mir-4638-5p,CNBP
hsa-mir-4638-5p,MED7
hsa-mir-4638-5p,CCS
hsa-mir-4638-5p,IFITM3
hsa-mir-4638-5p,BTN3A2
hsa-mir-4638-5p,DDX19B
hsa-mir-4638-5p,SMG1
hsa-mir-4638-5p,PHLDA3
hsa-mir-4638-5p,RNF11
hsa-mir-4638-5p,EMC3
hsa-mir-4638-5p,KCMF1
hsa-mir-4638-5p,GNB4
hsa-mir-4638-5p,C17orf75
hsa-mir-4638-5p,NKAP
hsa-mir-4638-5p,SNX22
hsa-mir-4638-5p,RSPH3
hsa-mir-4638-5p,GINM1
hsa-mir-4638-5p,CNKSR3
hsa-mir-4638-5p,RSBN1L
hsa-mir-4638-5p,ZFP82
hsa-mir-4638-5p,RNF149
hsa-mir-4638-5p,TRIM72
hsa-mir-4638-3p,APBB2
hsa-mir-4638-3p,REST
hsa-mir-4638-3p,TGFBR3
hsa-mir-4638-3p,YY1
hsa-mir-4638-3p,CLPP
hsa-mir-4638-3p,SPA17
hsa-mir-4638-3p,CYP20A1
hsa-mir-4638-3p,DCTPP1
hsa-mir-4638-3p,CHCHD4
hsa-mir-4638-3p,RBM43
hsa-mir-4639-5p,SLC6A8
hsa-mir-4639-5p,SHOC2
hsa-mir-4639-5p,FOXP1
hsa-mir-4639-5p,SMU1
hsa-mir-4639-5p,MPP5
hsa-mir-4639-5p,VCPIP1
hsa-mir-4639-5p,SLC38A1
hsa-mir-4639-5p,NACC2
hsa-mir-4639-3p,PTPN14
hsa-mir-4639-3p,MKKS
hsa-mir-4639-3p,SELENOF
hsa-mir-4639-3p,RTF1
hsa-mir-4639-3p,TRUB2
hsa-mir-4639-3p,KLHL28
hsa-mir-4639-3p,EMC3
hsa-mir-4639-3p,ISY1
hsa-mir-4639-3p,C17orf75
hsa-mir-4639-3p,CHD9
hsa-mir-4639-3p,ATOH8
hsa-mir-4639-3p,KBTBD6
hsa-mir-4639-3p,NUS1
hsa-mir-4639-3p,BORCS7
hsa-mir-4639-3p,ISCA2
hsa-mir-4639-3p,ANKRD36
hsa-mir-4639-3p,ERVMER34-1
hsa-mir-4640-5p,CDC5L
hsa-mir-4640-5p,FOS
hsa-mir-4640-5p,PPIC
hsa-mir-4640-5p,CERS1
hsa-mir-4640-5p,RALBP1
hsa-mir-4640-5p,HSPA4L
hsa-mir-4640-5p,KLHL15
hsa-mir-4640-5p,RAB1B
hsa-mir-4640-5p,GINM1
hsa-mir-4640-5p,NDUFA11
hsa-mir-4640-5p,ZMAT2
hsa-mir-4640-5p,TMEM41B
hsa-mir-4640-3p,GCDH
hsa-mir-4640-3p,TMEM245
hsa-mir-4640-3p,BBC3
hsa-mir-4640-3p,PNMA8B
hsa-mir-4640-3p,ARL9
hsa-mir-4640-3p,UBN2
hsa-mir-4641,BNIP2
hsa-mir-4641,WARS
hsa-mir-4641,PHLDA3
hsa-mir-4641,CDC42SE2
hsa-mir-4641,SH3BGRL3
hsa-mir-4641,BTF3L4
hsa-mir-4642,CD44
hsa-mir-4642,BPTF
hsa-mir-4642,GLO1
hsa-mir-4642,GNAS
hsa-mir-4642,STRN
hsa-mir-4642,BRMS1
hsa-mir-4642,TIMM10
hsa-mir-4642,UBE2D4
hsa-mir-4642,ZFAND1
hsa-mir-4642,PARD3B
hsa-mir-4642,EID2B
hsa-mir-4643,XIAP
hsa-mir-4643,CRY2
hsa-mir-4643,EIF1AX
hsa-mir-4643,FOXL1
hsa-mir-4643,ICAM1
hsa-mir-4643,PSMA7
hsa-mir-4643,YY1
hsa-mir-4643,VAMP4
hsa-mir-4643,USP8
hsa-mir-4643,LPAR3
hsa-mir-4643,TIMM10
hsa-mir-4643,RSF1
hsa-mir-4643,BRIX1
hsa-mir-4643,SMCO4
hsa-mir-4643,TAOK1
hsa-mir-4643,TNRC6C
