"","logFC","pvalue","padj"
"HADHA",0.0394657755863865,2.77426547237602e-05,7.91035642560737e-05
"SLC16A1",0.0211139823934043,0.161175578989599,0.214203013941599
"TUBA1A",0.0101859635094878,0.464258942405951,0.534174250274231
"CORIN",-0.0211084010492705,0.165185293513321,0.218826470086412
"ITM2B",0.04144410651249,3.90518526290603e-05,0.000108480140998553
"RBM39",0.00945612560192961,0.365011717151376,0.435065144862754
"RRAD",0.164417897633211,6.09790034622208e-13,6.75690877786137e-12
"JPH2",-0.00593415642655104,0.628178560136817,0.686904064836453
"KIF1A",-0.0430660109011097,0.00337051755458276,0.0065628978720317
"PFN1",0.0430236841829376,0.0847096969591517,0.121151866185026
"UBB",0.0260999185296608,0.010849839619188,0.019042337278085
"ARID1A",-0.0808009484250461,8.77061427291614e-14,1.13591212857371e-12
"EID1",0.0395338686292682,2.73219243364773e-05,7.79891742605246e-05
"MB",0.444548710993209,1.3315653429825e-46,7.55055443616425e-44
"MRFAP1",0.0378386013598323,3.61126480859083e-07,1.46951998856916e-06
"ADCY5",0.0480687679917017,0.00377553994270581,0.00728088007286251
"CAP2",0.00107758284102932,0.939179558260084,0.952290043730291
"PDLIM1",-0.00551006831226504,0.712909622969094,0.763725976336091
"STARD7",0.0157773668254614,0.0160985075106465,0.0271718305880486
"NKX2-5",0.116734561144049,5.48987077471379e-08,2.62075016997867e-07
"LMO7",0.0417315088386507,0.000438927177596122,0.00100747769275055
"ANLN",-0.0168686724474752,0.391417547280705,0.461436106990414
"XPO1",-0.0364783727480025,0.00474373290642496,0.00896504340901236
"ENG",-0.16281989692374,1.99191620470088e-20,7.09797025729749e-19
"CYCS",0.0577132461319689,1.80817532048931e-06,6.36841008096721e-06
"SET",-0.00678310965531974,0.443031919030117,0.513601981154737
"SIPA1L2",-0.0320664723302444,0.00697742305065276,0.0127611206600215
"MYO1C",0.00290846958094844,0.797594008743722,0.836662194324429
"CDH11",-0.289658700858953,9.88101004792111e-56,1.28868133044987e-52
"TNRC18",-0.0986018871315987,1.1944106173658e-10,9.06195652803072e-10
"FAM189A2",-0.0907793068801156,9.86864948751521e-11,7.61579447432979e-10
"HNRNPA1",-0.0252495616307755,0.00351500492916445,0.00681979980454667
"MARCKS",0.0276750374670488,0.0152017692800996,0.0258052160550643
"UBC",0.109625734152649,1.17792313662145e-13,1.48429696114174e-12
"OAZ1",0.107172148533266,1.83331671384434e-08,9.53353930700074e-08
"GBA2",-0.0415837969668332,2.44035623635737e-05,7.02430501756186e-05
"ATP13A3",-0.0160848655127203,0.420808849450459,0.490805671126175
"CAPRIN1",-0.0405577918456375,0.00379335119876666,0.00731090384724616
"CNBP",0.02940918290228,0.000343793833873319,0.000804261736569655
"MORF4L2",0.0327504037088136,0.00426877728957409,0.00815130210990122
"PPP1CC",0.0172199533215828,0.175834723388529,0.230815970410507
"ZYX",-0.0253601379528874,0.157199799388273,0.209503350053327
"SRSF6",-0.018502142950145,0.027369151261844,0.0436794506555273
"PHLDB1",-0.0988830300830938,4.92555203331657e-07,1.94193015775437e-06
"FSCN1",-0.0671311110295017,7.74207329436222e-07,2.92588003202179e-06
"ACIN1",-0.0641777777069112,2.30817971898682e-10,1.68080848101765e-09
"QARS",-0.0226706930740992,0.0231747498608171,0.0376020263355034
"RPL7A",0.0840542574223545,1.6986134242236e-05,5.00187768767763e-05
"CYB5R3",0.00594331521140628,0.619297570109486,0.679128807648862
"MTUS2",-0.0112462180268671,0.242367016956099,0.305523935351
"GNAI2",0.0577628254837724,1.13116222857308e-07,5.09062035370951e-07
"BZW2",0.0644877056769379,2.40307569169238e-11,2.06190218230605e-10
"ATP5F1C",0.1334735495557,2.89465333809638e-15,4.76667535801173e-14
"RPL12",0.11441556954032,2.6271548051141e-08,1.32906722142351e-07
"IPO5",-0.00479293287653042,0.749431297781391,0.795222763458213
"PEA15",0.0418432856255799,1.00874107416024e-06,3.73537793560416e-06
"MCM3",-0.0682552965674759,1.8985008062317e-15,3.25648028244789e-14
"AL136171.1",-0.0465372370921397,0.0118580856245581,0.020609428666776
"BTF3",0.0888240997917193,6.27003747239175e-10,4.22822278774215e-09
"KPNA2",-0.0677177113124359,8.85417092056131e-14,1.14446082404322e-12
"ACO2",-0.0199082123119746,0.252195461335883,0.315837642283713
"NUMA1",-0.0798429028156694,1.97147297134209e-05,5.74697150027794e-05
"RBPMS",0.00796593393881674,0.399136074004154,0.46905142162211
"LRRFIP1",0.0361380913356161,0.00199188095233656,0.00404832653582257
"PARP1",-0.0257744360336735,0.00720795704791795,0.0131458783133752
"NSD2",-0.0870522478611309,6.96691746457255e-10,4.66200808481042e-09
"WDR6",-0.0840100131748835,2.32817206950461e-07,9.82018762305274e-07
"OIP5-AS1",0.062765827484636,2.41035110939133e-09,1.45603516297738e-08
"SRSF11",0.0626918655255192,0.00934818014600027,0.0166283368063469
"SUGP2",-0.0605769465018775,3.31146639702505e-08,1.64538587047514e-07
"ALPK2",-0.0169448895913516,0.144733037030839,0.194739324146931
"CTDSP2",-0.108201853106736,1.93714962414285e-14,2.78855467969879e-13
"PRKACA",0.0128450618787333,0.225586614803452,0.286894259411664
"COX7C",0.208535219111176,6.90343044630886e-17,1.49311011410879e-15
"SH3PXD2A",-0.0588548261337246,0.000149803006108487,0.000374788685448115
"PDHA1",-0.00236407667274852,0.783382318002476,0.825272390257536
"CLTC",-0.00351147847225996,0.80378867449065,0.841806142512412
"EIF3E",0.0545057687537702,0.00498948316362057,0.00938325009660267
"TMEM65",0.0301657609938228,0.0488543981065656,0.0736344689825296
"DBN1",-0.0863106075684077,8.79981512235011e-14,1.13856338120724e-12
"DKK3",0.00394154778159232,0.751292670628883,0.796938512431224
"USP28",-0.0194751430793354,0.0738149396210963,0.106899496818521
"EIF1",0.102395555047352,2.50971580370642e-11,2.14454900489185e-10
"MTCH1",0.0198439115678393,0.0550181254553837,0.0819397501643388
"CCNL2",-0.049201734830175,0.000319135468973449,0.000751836124702261
"PPP1R14C",0.0272573887345251,0.000441599719667893,0.0010131056174576
"CAPN2",-0.0569596402045614,1.78234078674786e-06,6.28251041642315e-06
"PPP1R3C",0.0978109357570859,2.58724766948148e-09,1.55211058442398e-08
"GSN",0.137489945663301,8.61798968411968e-42,2.74136149903144e-39
"UBE2D3",0.0108662669136887,0.23774480802832,0.300394088965835
"MCM7",-0.0362218052123268,0.00224178436039345,0.00451472384624017
"SRP14",0.0854699926513879,2.7762302189624e-11,2.35114250101998e-10
"PTBP1",-0.0879066088786219,7.49408055677111e-23,3.64693278438093e-21
"HP1BP3",-0.0528893640798457,7.51310130892087e-06,2.38698824046154e-05
"ITM2C",-0.0334369331974423,0.00987260371867443,0.0174801110099039
"CCT7",0.017757491319291,0.042533773070671,0.064964937755956
"COX5A",0.104943182557634,4.32097969707316e-09,2.49686385508321e-08
"RAD21",0.0122878094544046,0.403728596171041,0.473594922761532
"JUP",0.0265137475748973,0.00777051597595372,0.0140793372267836
"SNRNP200",-0.0595414016774077,1.06189069593147e-05,3.28024122603937e-05
"FHL1",0.0599691800480101,9.71045425755687e-07,3.61014094717949e-06
"UBE2H",-0.0346528236991087,0.00269154211528198,0.00532914714855133
"RPL38",0.141066101660167,3.09165916219113e-06,1.04567994795894e-05
"POLR2A",-0.138932958500964,5.68775439344088e-19,1.68207920179719e-17
"RPS13",0.133744125717721,1.3654256734253e-12,1.43976079728937e-11
"CD164",0.00698060128059873,0.644151038794055,0.701546375611864
"RPL35",0.182672844543552,3.93681505880917e-11,3.2557984779321e-10
"ARHGAP1",-0.0699026170994769,2.20635730286834e-06,7.66728269224856e-06
"ANP32A",0.00814807529041528,0.413716685549743,0.483897864195749
"RPL30",0.163503551432067,1.01461568761359e-16,2.12743051412483e-15
"MGST3",0.169662973671757,7.84975660055013e-21,2.97606179024345e-19
"YWHAG",-0.0278959689519922,0.00938129650359261,0.016678144629206
"LRP1",-0.0766519801879307,4.22082951016872e-06,1.39893414159137e-05
"PDLIM7",-0.0170682189207923,0.449722936559686,0.520018311783972
"LMNB2",-0.0614797491854648,3.00437046065714e-09,1.7778130466375e-08
"C7",-0.0078639020970931,0.708624850304445,0.759894249234819
"LTBP3",-0.0213084111904232,0.214629475689013,0.274916285792193
"GHITM",0.0552271635341213,7.46998389482906e-08,3.48189885476628e-07
"HNRNPH3",-0.03172434948566,3.7519192862728e-06,1.25357903277711e-05
"PNISR",0.0687994449972422,0.000942119903731845,0.00203868056818827
"YWHAB",0.0595948935634607,0.000450413822628143,0.00103094016755287
"PDK1",-0.00103168581940987,0.94104316170309,0.953805638909156
"H2AFV",0.00642196464502142,0.38039693976303,0.450561882516523
"SON",0.06458178739435,4.38433498410754e-06,1.44760751551216e-05
"MPRIP",-0.00996587593960017,0.318649445588308,0.387050446398676
"HNRNPA3",-0.0378417795128959,7.55588841913162e-08,3.51267410887496e-07
"SMARCA4",-0.0728207520618527,4.76696365968112e-05,0.000129901253760053
"EIF5",-0.000720289347946037,0.961171010860598,0.969346761803582
"SOD2",0.0232858066660786,0.05013624655587,0.0753748619690671
"RPL24",0.16865955060373,4.64296120823947e-13,5.27010444541855e-12
"TACC2",0.0359894726410176,0.000202226299753436,0.000495107077413988
"DCN",0.154921901702098,1.09636782669602e-14,1.64733055250801e-13
"GDI2",-0.0126799382069166,0.29072205359083,0.357321680379283
"NIPSNAP2",0.0577609162313379,1.192266892156e-11,1.07758453274418e-10
"HDGF",-0.00818069761633304,0.292395863425111,0.35918120474619
"ADD3",0.025789246989849,0.0709952686252958,0.103362390423209
"PNN",-0.0563132675511468,9.9157805809736e-10,6.48808503358344e-09
"MCM4",-0.0580644143923787,1.19109732027243e-07,5.34191583596735e-07
"KLHDC3",0.0822400873656697,5.4580938791097e-11,4.38598030630614e-10
"CBX3",-0.0242366403403137,0.00155310438775483,0.00322643953888157
"FGF12",0.161664259809811,8.19203328267481e-28,6.28473518074382e-26
"HNRNPAB",-0.0580538780716617,1.35522977219176e-08,7.23491882477485e-08
"ETV1",-0.0441476837202939,0.00466894593370115,0.00884164264082044
"PLXNA1",-0.0737440605849585,7.20089153286432e-07,2.7388167795747e-06
"SRSF2",-0.00450719882370889,0.61653328521004,0.676829059162437
"CACNA1C",0.00910351004237144,0.586577168905068,0.650156857114756
"NFIB",0.133860374022905,1.0922658839973e-09,7.07315375327346e-09
"PHB2",0.0880072752564414,1.67591802626037e-11,1.47884458041189e-10
"ECE1",-0.174966997246005,5.35669715736272e-30,5.09941929389231e-28
"XRCC6",-0.0110676868761195,0.144622643164716,0.19461086588467
"RPS25",0.133155534636143,1.76814381409357e-13,2.1491268987333e-12
"CCND1",-0.156656923992537,8.78917814083735e-28,6.66444542516283e-26
"DVL3",-0.0482741311899189,6.20906576629282e-06,2.00046036867567e-05
"BGN",-0.0178783489372241,0.406252039694613,0.476126806407004
"NCKAP1",0.056914709279219,0.00140407121632832,0.00294545549354255
"PABPC4",-0.0106379051894059,0.524461798519083,0.591965726082453
"KCTD12",-0.0019952058901146,0.908443697080982,0.927793476689911
"LIMS2",0.0886150427006339,3.2811598209313e-05,9.23056220547584e-05
"CCT3",0.011313928953169,0.184713773893549,0.241062065362405
"NPTN",0.0071162890053831,0.438239961167901,0.50872501767261
"PCBP2",0.0531635223297718,6.46644789626952e-05,0.000172500334348838
"DCHS1",-0.140234549283721,3.00478813113198e-07,1.24171250970289e-06
"LAMA4",-0.00336942117671482,0.720429242729801,0.770213803072552
"MTUS1",-0.0379328411556926,0.0110318393805792,0.0193253524783766
"IGFBP3",0.0642201815864744,2.48078362154823e-07,1.04100321725328e-06
"TRAK1",0.00151191124998171,0.893297395189718,0.915263149349069
"MMP2",-0.00651657408095863,0.568818045206515,0.633358229794534
"EMILIN2",-0.00546124413932444,0.559726027655902,0.625156020612167
"NOP53",0.105715267362783,3.04357585725039e-09,1.79937970672074e-08
"LGR4",-0.0668097568844017,0.00185292039247059,0.00379190142140302
"TIA1",-0.0160913203944949,0.207282848651429,0.266816315842078
"RBMX",-0.0332930884783153,1.01584026560883e-08,5.50190562461396e-08
"RPL27A",0.144229741037801,4.35512040294525e-07,1.73964717596361e-06
"CCT2",-0.00497637638450057,0.739276387116272,0.786815949140723
"CENPF",-0.040834573843142,0.000943029040952197,0.0020403093483906
"ZMIZ1",-0.102962597774226,3.20186300067852e-12,3.19012202099689e-11
"MAPKAPK2",0.0438432726359734,1.13963211761027e-07,5.12589581158005e-07
"MEF2A",0.0156583181923899,0.514694446818638,0.582998521400788
"VDAC1",0.00090654843756407,0.904157291083051,0.92406703160451
"CFL2",0.0675078451729584,1.27523257906541e-07,5.68018555197101e-07
"BMP5",-0.0589062732914029,6.90743662908318e-05,0.000183326797957881
"RCSD1",-0.0103296864478561,0.240567053090093,0.303489602089476
"DMPK",0.0414348657990927,0.0024537107300843,0.00490366156018379
"CAPNS1",0.0641365245124729,0.000257695431259042,0.000619171668106194
"LRPPRC",0.0207786618570591,0.192896009831733,0.250472895283299
"UBR4",-0.0826490521819435,0.000259841930494565,0.000623829632639544
"MAP1B",0.119637581602903,0.00215803436750612,0.00435884841583008
"DAG1",-0.0446105346833102,3.59909301476595e-05,0.000100512571945562
"HEPH",-0.0349327048804167,0.00706979217168032,0.0129209962868631
"EIF4B",0.00965556561419714,0.228526431976807,0.290065542799454
"TRIM55",0.00749925603517397,0.345286408247956,0.415337912823445
"NCOR2",-0.0991554517835773,5.73034604295549e-13,6.37672125360286e-12
"MAPRE1",-0.0641776744417872,2.42383955338714e-14,3.43979493528565e-13
"ATP5MC2",0.101918791502329,1.15273917492492e-05,3.53895534217146e-05
"IPO7",-0.0327212922238026,0.0381296165400981,0.0589411471987626
"SLC38A2",-0.0096978528259957,0.614986573513759,0.675594246274127
"MYADM",-0.00344503596895733,0.811750847604317,0.848878912250329
"IMMT",0.00822701931298156,0.217380992980969,0.278020179266062
"LAMA5",-0.0768867648575121,2.36801823121769e-05,6.8251256953682e-05
"FXR1",0.0271332824537762,0.0256901846211842,0.0413082712155695
"TOMM20",-0.0265365574639123,0.00140125360571493,0.00294049067187998
"NDUFA4",0.176673542510543,2.1803329122279e-15,3.69777657233762e-14
"MAP7D1",0.0443153052012164,1.80146488177365e-07,7.78228055253129e-07
"SMC1A",-0.0901416775917285,3.39152624360891e-07,1.38746189677376e-06
"HNRNPF",-0.0329376653048065,3.99486135319558e-05,0.000110735349135764
"ASPH",-0.0172866188144928,0.109532125119996,0.152603138106504
"HNRNPR",-0.030726674234184,0.00089816999850231,0.00195037181492959
"NCOA4",0.00513076671939032,0.737322870693825,0.785570205015021
"ACTA2",-0.0104766988157084,0.656952647848383,0.712810019404211
"SLC38A1",0.0450839901344123,0.000121793802016991,0.000308793694771696
"TUBB6",0.0527547288993878,4.07292523080556e-06,1.35231901375168e-05
"WNK1",-0.0213534085867461,0.185686049175028,0.242102088121831
"DHX9",-0.0725456899815722,2.51216058456535e-10,1.81918924730157e-09
"PRDX3",0.0644267339842762,3.78348703853922e-10,2.65863351059421e-09
"RTL8C",0.0875435675723626,2.12099153674788e-07,9.03100607974725e-07
"SRF",-0.0173789313775396,0.145115606185516,0.195193660877837
"TSPAN3",-0.00979873839102802,0.118002936859974,0.162794780928796
"DLD",0.0415226897249921,0.00107413391897566,0.00230219467071167
"HNRNPC",-0.000651611999733211,0.951071922898777,0.961913921554545
"COPA",-0.0454329963243963,1.85057416432286e-07,7.97857462846239e-07
"CYC1",0.102167411129682,6.94758097600674e-10,4.65145539471663e-09
"CAPZB",0.0137002531807108,0.186282123177726,0.242754941095514
"TMPO",-0.024621730915147,0.088723002113669,0.126268593798175
"GAB1",0.0744031610398171,1.53978780600021e-06,5.50792994126569e-06
"PPIF",-0.00522350558932123,0.635925624618754,0.694211266115157
"TMOD1",-0.00361402282169405,0.689126016168171,0.741916914550544
"FERMT2",-0.0213234922968145,0.0718326981262115,0.104430057848852
"RNF10",0.00817673035135272,0.347582370977033,0.417688130681145
"H3F3B",0.0465475663413972,2.51865847236871e-08,1.28013810587033e-07
"LMNA",0.0610771508050433,7.72810517811718e-07,2.92229480234863e-06
"RHOBTB3",-0.0370906440463125,0.000261866748399868,0.000628037170399243
"GOT2",0.0406211839310714,4.26902493133458e-06,1.4138299429778e-05
"ILF2",-0.00722748727152339,0.42807407418338,0.498343486164388
"GSTP1",0.080519206110338,0.000796366085078345,0.00174646149009446
"ARPC2",0.0268185558845394,0.0422203835150207,0.0645834203381304
"VDAC3",0.0816437171068079,5.15905112811071e-16,9.79393665397669e-15
"COL16A1",-0.00498944627370529,0.711022309280697,0.762218720831732
"HADHB",0.0742844903129259,1.1182560131102e-13,1.42008713953099e-12
"RPL14",0.0715900741433503,0.0004268872104425,0.00098208908071813
"RDX",-0.0199335205438611,0.278091816314927,0.343746893031872
"OGT",0.0110505700718088,0.508914378600883,0.577253550679485
"PBX1",-0.0111251446148652,0.291118161148937,0.3577464484787
"C1orf198",-0.0208671368378678,0.0895273565878386,0.127371635717093
"NISCH",-0.0866563682281421,5.46404965779605e-11,4.38806253922267e-10
"KIF1C",0.00903702884227118,0.291427541509944,0.358092895833115
"ANXA5",0.0476884703707524,0.0014627356225419,0.00305917222405252
"TUFM",0.0587136263101185,3.98230641611601e-05,0.000110434276587253
"SF3B3",-0.0693497444841193,9.96448650433284e-13,1.06696907216346e-11
"ATN1",-0.0641427798648078,5.6505890944211e-08,2.69648675336407e-07
"CDV3",-0.0359615162977414,0.000519784672628602,0.00117569054811346
"EIF3L",-0.0760764726296293,4.02487921940893e-05,0.0001114726582704
"RPL34",0.192777973249035,1.81029819235342e-11,1.59096421999146e-10
"HMGA1",-0.147049251533645,1.41611614087439e-21,5.87841791217859e-20
"H2AFY",0.0282130260005309,0.00913862189284839,0.0162955847315462
"FAM168B",-0.0660171525222256,9.15452647607998e-08,4.18322297090254e-07
"RHOT2",0.00955352072778897,0.488846476789213,0.557887272513556
"CDK16",0.0144751419092624,0.244598534860212,0.307890559950476
"STRIP2",0.0292994966258618,0.174065732137203,0.228985805783075
"GLG1",-0.0660560496143013,5.43335861456644e-13,6.07734674538383e-12
"ASAH1",0.123344157877747,3.57135784835839e-34,4.95506904875427e-32
"LRATD2",-0.0255964705765002,0.259710805711625,0.32412902661158
"TAGLN",-0.0864882628194229,6.95509926085609e-05,0.000184479163229785
"RBM6",-0.0487953238302642,0.000569567825413518,0.00128074199638674
"MYO15B",-0.0893648499298782,2.92487984363871e-05,8.30350085344712e-05
"AEBP1",-0.0649856504159434,5.19093752422721e-06,1.68912692592244e-05
"NDUFS1",0.0283712308355794,0.0276608708544604,0.0440964524732761
"KRT8",-0.0190410056581812,0.273505232409069,0.338816037336538
"KIDINS220",0.0898467186153476,6.25995691768292e-07,2.40634714039704e-06
"PRKDC",-0.0678140311539606,1.70016140513906e-05,5.0041762685226e-05
"RBBP7",0.0174656657973462,0.00180099757215692,0.00368969687968435
"LAPTM4A",0.0768070113931426,7.59711360720634e-19,2.19206981560144e-17
"EIF3K",0.0847543924373004,4.50171910106345e-05,0.000123265631988389
"BMP7",-0.0377580628189321,3.89142503313614e-05,0.000108143970343408
"EMP2",0.0643621484602514,0.000186683392524294,0.000459902683283309
"CCT6A",-0.0026780792897413,0.79623536498689,0.835842050077191
"RBM3",-0.0629838533217678,7.45471343711554e-14,9.73216943412021e-13
"PCM1",0.0383050862603994,0.00786333697970753,0.0142336767368974
"AKAP13",-0.0218944790873393,0.104907176529537,0.146928629327558
"NARS",0.00940706600969728,0.301247012078892,0.368630468336734
"RAN",-0.0108664946447014,0.136425524591268,0.184930660469103
