"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MINDY3",763.052496904836,0.0241741515568079,0.00976404910524467,2.47583264854977,0.0132925868711398,0.0228800208490702
"MRPS22",924.481955796813,0.0396025372084986,0.00786148498516529,5.03753899972193,4.7155550103781e-07,1.87101516414211e-06
"NDUFA11",1260.57876781994,0.126343921986866,0.0315839270074193,4.00026006763461,6.32729100404873e-05,0.000169099445235253
"STX17",883.681544909775,0.020675875555718,0.00852178935010096,2.4262364048547,0.0152563286620019,0.0258910915302315
"GUCY1B1",842.805800510225,0.00656724929439017,0.0148387220653959,0.442575126446037,0.658073079379555,0.713788182074863
"PLK4",606.60991748943,-0.0664502715286537,0.0153697393071482,-4.32344818612173,1.53609227383197e-05,4.57182004457246e-05
"RAB9B",1222.15891099077,0.103241050480008,0.0149444478399067,6.90832151083691,4.90421517758194e-12,4.7273299590557e-11
"SNHG5",2408.39361948987,0.128140537307943,0.0403583484380926,3.17506890809726,0.00149800923152743,0.00312392651064611
"TOR4A",903.163338303253,0.0223265004601423,0.0137615096343745,1.62238744536962,0.104720415613018,0.146730088141918
"DHX34",719.331725107434,-0.0562536879972147,0.0129058752514393,-4.35876582573827,1.30797978841382e-05,3.959052518009e-05
"INSIG2",830.85242372255,0.0342903464707311,0.016689965123367,2.05454871938123,0.0399226130863575,0.061472340008533
"MRPL39",892.352455532225,0.0668713900555861,0.0125356439351361,5.33449979926062,9.58082939321771e-08,4.36289025650647e-07
"RASA3",705.188866937493,-0.0601424858318559,0.0103877132541612,-5.78977146945823,7.04822552650102e-09,3.92833150925753e-08
"MRPL50",842.061865625691,0.0727866817127792,0.0148532167479225,4.90039854316134,9.56424387987026e-07,3.56085836943385e-06
"B3GALT6",949.801142724262,0.0117351534351011,0.018057725596702,0.649868853763309,0.515776938441332,0.583804521493512
"DHX57",672.228127658365,-0.0310470937267532,0.00699618584477153,-4.43771712410352,9.09179934568498e-06,2.8455782833315e-05
"MED9",970.3830201909,0.0482991522779742,0.00669705116893762,7.21200287404046,5.51348102635407e-13,6.15640578302309e-12
"ZFP3",797.201157983911,-0.042542915803175,0.0112525407225781,-3.78073866622968,0.000156363741377607,0.000390295868908468
"FARP2",791.929973552704,-0.0367794924921083,0.0112478217134367,-3.26992136158874,0.00107577386136112,0.00230533070980476
"KLF7",860.082404009003,0.0144673554925399,0.0125471571631421,1.15303851736538,0.248894575316476,0.312514012831181
"ZNF503",548.098395722013,-0.096571663741182,0.0154641881765341,-6.24485829057118,4.24184515259803e-10,2.95366494822122e-09
"MMD",720.822540920995,-0.0257907443644805,0.0101485847563682,-2.54131437866712,0.0110436569216884,0.0193434560264115
"STAG1",794.067686146122,-0.0363295664168734,0.02769903491787,-1.31158238994945,0.18966107799414,0.246591544133144
"TBL1X",692.329390155104,-0.0946587127324085,0.0108737792211905,-8.7052266564269,3.16940729756245e-18,8.2505808332953e-17
"ARMC6",828.669359436922,0.0248263960577236,0.0103170215313438,2.40635303341176,0.0161126856391417,0.0271852064819774
"EFNA1",904.593820579912,0.0464107473010141,0.0125320330076156,3.70336937931864,0.000212754749604223,0.000518812455345667
"FNIP1",947.38056572277,0.0514345629835486,0.0125661924909658,4.09309049025998,4.25661505681995e-05,0.000117392204633212
"STOX2",1090.65733861384,0.0834792942824176,0.0156554700681797,5.33227644515715,9.69891354561799e-08,4.4135809651762e-07
"ARFIP2",784.089797177202,-0.000780786129412054,0.00874898034134832,-0.0892431002184336,0.928888712984777,0.944237458670885
"TCIRG1",725.747600310853,-0.0186223184771459,0.0151233603448312,-1.23136115602182,0.218187818223207,0.27895358545898
"TIMM17B",1212.92164267581,0.141607886751292,0.0242608839158972,5.83688076832609,5.31871282333793e-09,3.033084942806e-08
"ERAP1",801.001395917135,0.00975735435352979,0.0184137968538647,0.529893667827769,0.59618565673075,0.658936723312072
"GEMIN5",783.955914946693,-0.0106076227356678,0.0116797874720809,-0.908203403617061,0.363770766181311,0.433688947696298
"SNAPIN",1018.70612781768,0.0809365939062295,0.0101231878566854,7.99516862198488,1.29396650520453e-15,2.28052853525371e-14
"ZHX1",1093.01634277473,0.0920930378441206,0.0113127612140029,8.14063305164865,3.93216454022526e-16,7.57507975385788e-15
"DIS3L2",731.80187927472,-0.0227550214409968,0.00880671836398444,-2.58382526845126,0.00977112829490064,0.0173074908627046
"KIAA1549",644.413268384392,-0.0962688364004339,0.0104582494319338,-9.20506218817857,3.41473440149453e-20,1.1812988345966e-18
"PROS1",971.968052996017,0.0515052047359109,0.0173861406447905,2.96242885573019,0.00305222336114033,0.00599504474036026
"TRNP1",769.870891377876,-0.0496954943173439,0.0115325459293466,-4.30915208331275,1.63881647988979e-05,4.84109728895191e-05
"FAM222B",608.814683891227,-0.0797151758359507,0.0102609570169496,-7.76878567021314,7.924212042752e-15,1.21872138516004e-13
"MICOS13",1890.57437820625,0.247267018726512,0.0308412124140142,8.01742212359182,1.07987505269738e-15,1.94526663498331e-14
"RNF139",905.80493064822,0.0431466330432249,0.0138110158528947,3.12407381924637,0.00178365702132835,0.00365646885761779
"SRC",614.808864770436,-0.0873143880018383,0.0124456586040047,-7.01565025845581,2.28881938507607e-12,2.32121169674666e-11
"FHOD1",708.276215836648,-0.0408799481023353,0.0141466256985445,-2.88973137294085,0.00385571150096524,0.00741903059834592
"MED21",909.058425981291,0.0719188959180998,0.0143476163623164,5.01260237951391,5.36987874943958e-07,2.09808144548206e-06
"VHL",715.711682270148,-0.0496706081674352,0.00818115802652358,-6.07134197950968,1.26845739894972e-09,8.11339941005503e-09
"DBT",948.637310763723,0.0402697946691724,0.00863001820710262,4.666246779877,3.0675125957552e-06,1.03805135635286e-05
"NUDT15",592.727623392397,-0.0430034646426118,0.00899215084533147,-4.78233354647718,1.73271852951724e-06,6.12249121158598e-06
"SESN1",972.346951605037,0.0626187869320733,0.0104156266371863,6.0120038009532,1.83244025043828e-09,1.1358690944019e-08
"SPRY1",948.913024145107,0.00865757024717854,0.0187201037339513,0.462474480388531,0.643741098806683,0.701217022520401
"TGFB1",699.172598382175,-0.0538760478822479,0.019230944882863,-2.80152890096719,0.0050861085207209,0.00955394315529916
"UHRF1BP1",815.03990511574,-0.0125676206711031,0.0160040509411743,-0.785277472391059,0.432290901026013,0.502579598072853
"CHST10",554.592718436917,-0.086491977705846,0.0102658195779558,-8.42523843800777,3.60016356258881e-17,8.10938396947896e-16
"GLE1",792.709130158205,0.00364731885917224,0.00684637585187772,0.532737164608325,0.594215535803294,0.657204801386241
"MRPL19",869.625675599742,0.0210217350385278,0.0106501776008705,1.9738389185932,0.0484000619582005,0.0730171900588607
"PHTF1",650.551564867085,-0.0741294531513852,0.00994235502140014,-7.45592497872259,8.923951529081e-14,1.15233837467598e-12
"RFC3",594.404646050229,-0.0608366657672477,0.0126269547108086,-4.81799983927811,1.45004487649255e-06,5.21121115437196e-06
"VPS18",753.642311276279,0.015775423830915,0.0108213535659735,1.4578050458049,0.144894287089418,0.194936176214173
"ANKRD13C",811.506154297725,0.025769220482098,0.0123309046274217,2.08980778464476,0.0366350697897742,0.0568835421085884
"COA4",883.835138911576,0.0439505975381996,0.0161827312388501,2.7158949184478,0.00660968933389115,0.0121464799623233
"CWC27",977.887108042563,0.0728311637817456,0.0211280579691705,3.44713006221484,0.00056657575232838,0.00127463542031877
"GSS",809.366823281638,0.015494805885542,0.00915025592948798,1.6933740438459,0.0903842922858302,0.128520708677693
"SH3GL3",569.682386365776,-0.0903949275036895,0.0160958608206917,-5.61603560758206,1.95388412893071e-08,1.0124178311289e-07
"TMOD3",762.660255337632,-0.0329802571070983,0.00943152812675869,-3.49680949511546,0.000470857953013075,0.00107227683310573
"TP53I3",875.862345506651,-0.00592798775585085,0.0161106553691561,-0.367954476091642,0.712907179227236,0.763725976336091
"ABHD10",855.860690457981,0.067387226700972,0.0116156758203533,5.80140387379736,6.57619924526008e-09,3.68572370247881e-08
"GSTM3",850.284684216704,0.080139817223121,0.0219523703105394,3.65062251089331,0.000261605490346852,0.000627641428459096
"KMT5A",680.244180222762,-0.0398171352537823,0.00930509375476973,-4.27906868035288,1.87676949787616e-05,5.4954709904133e-05
"RRP36",767.984704359067,-0.00107408142937409,0.0118917321686738,-0.0903216969688843,0.928031578929829,0.94351324075482
"SLC25A16",710.589380817,-0.0180099833233908,0.00920495455623038,-1.95655320331818,0.0504000215027181,0.075710329467686
"TMED3",775.356737651258,0.0178055585721299,0.0183163592526277,0.972112324646367,0.330994671418438,0.399891848507575
"ZDHHC9",735.912763890265,-0.0298776340829634,0.0066918695276846,-4.46476637946363,8.0156165865258e-06,2.53306691353209e-05
"ATP8A1",994.792767661719,-0.0142417896492165,0.0239415922681917,-0.594855575589175,0.551940014647676,0.618013422147694
"KCNQ3",503.870309594475,-0.0822624325008065,0.0198929657257607,-4.13525231153842,3.54564856592156e-05,9.92538068185211e-05
"NAB2",791.395335132401,0.0102113026076827,0.0107219078400947,0.952377390290314,0.340905621799511,0.410762298550372
"USP40",800.504391408433,-0.00363052312724831,0.0103876416876265,-0.349504077674618,0.72671091006639,0.775975412566388
"UTP3",720.571516784326,-0.00942400645307503,0.0078312108095204,-1.20339072492063,0.228825155409508,0.290333464038409
"C9orf78",916.710482689409,0.036095937037845,0.0187539159048709,1.92471466870927,0.0542650643491543,0.0809063551751584
"COG1",777.55120906837,-0.038362636174085,0.0117468245642124,-3.26578778497805,0.00109160022446821,0.00233536806522607
"MTMR14",859.0115580213,0.0279096048822128,0.0106558929239589,2.61917092085828,0.00881437711393287,0.0157561823355143
"CMC2",1097.45216325414,0.115908530224325,0.0214786402301173,5.39645568725519,6.79701887241981e-08,3.18643853824943e-07
"POLR2K",992.236177797085,0.094403756529896,0.0153989424361062,6.13053506249532,8.75840115698419e-10,5.76904383279736e-09
"SIGMAR1",781.221127738336,-0.0393402288449412,0.012756746448354,-3.08387636331968,0.00204322488228412,0.00414363845665518
"SMIM15",759.947448231517,0.0287921949885157,0.0122824864352505,2.34416664250347,0.0190696490133391,0.0316058409495448
"MAP9",918.766333397288,0.0909943125257787,0.0257349915180569,3.53582057572985,0.000406510689512237,0.000938190127874464
"ZNF853",1046.31954348935,0.0773283934718471,0.0103307158192092,7.48528899885724,7.13898673524354e-14,9.34805873504481e-13
"ARNT2",726.255036023707,-0.0233860900916992,0.0149068792528223,-1.56881193542045,0.116691766499379,0.161354327680758
"FMNL2",725.98161198574,0.00220938174789372,0.0136325349798911,0.162066831381889,0.871253225570084,0.897246590405124
"SLC7A5",438.32376110626,-0.211042428825152,0.0201343973429853,-10.4816859044792,1.04857604366881e-25,6.60653563358869e-24
"XRN1",754.688025602457,0.00338585709276838,0.0131044782092165,0.258374048833708,0.796118242834768,0.835814087740794
"REX1BD",1119.21471793173,0.101187967383223,0.0269634566753528,3.75278172237161,0.000174883122250501,0.000433116978561946
"AMPD2",593.668523986714,-0.0982667737605713,0.0105470749424435,-9.31696933005815,1.197108104459e-20,4.42285662842898e-19
"BCKDHB",773.556739667018,0.00825294851169789,0.0120020662718719,0.687627307227887,0.491687507454893,0.560540950369468
"FGD1",550.715791288281,-0.131480043553632,0.0213863235493157,-6.1478562806948,7.85371447514286e-10,5.20732812327469e-09
"GRWD1",697.945222097237,-0.0164829933343969,0.0131860237786778,-1.25003515927602,0.211286703996725,0.271247287481572
"HMBS",771.644283873155,0.0173619701735471,0.0157272927791656,1.1039388925567,0.269619646259216,0.334765748906388
"ARFIP1",707.986725910878,0.00569882935523991,0.0128311689709878,0.444139529931012,0.656941708237985,0.712810019404211
"CDKL5",856.878975907238,0.0136423978476622,0.0149399212893045,0.913150583827292,0.361163349537218,0.431226989349483
"GPD2",850.241537527137,0.0396119920184843,0.0159239953204528,2.48756616799595,0.0128620524836701,0.0221946134548857
"KIF13B",770.439347438448,-0.0426222498290301,0.0194246854927998,-2.19423114185447,0.0282187968319153,0.0449035564033479
"LINGO1",507.059727785897,-0.0995227134722852,0.0186380733186845,-5.33975329802544,9.30731468839174e-08,4.24872237192878e-07
"MASTL",541.401169405428,-0.0547530578654471,0.0137529354266667,-3.98119064525542,6.85709225928029e-05,0.000182138894593755
"MSANTD4",678.618018745702,-0.0223486040242879,0.0119973253945432,-1.86279885635617,0.0624905710126922,0.0920386253131035
"BEX1",789.603956524165,0.0034338531596993,0.0211141994784029,0.162632410630187,0.870807866721348,0.896941730988771
"BRD2",699.660138448843,-0.0482352309035697,0.0097155815219123,-4.96472916158246,6.87970093389023e-07,2.62430709505108e-06
"C1QTNF6",570.478541350865,-0.0902773953476188,0.0182655813250796,-4.94248684128456,7.71323128798472e-07,2.91751631258401e-06
"INPP4A",627.611285983529,-0.0317782295664978,0.0121751685649985,-2.61008538788159,0.00905196252222066,0.0161476809211875
"PRSS23",574.91949025234,-0.104431435436136,0.0172718269208425,-6.04634564222709,1.48168051059187e-09,9.35337716318448e-09
"CC2D1A",841.114801268417,0.0205438931883871,0.0151264051286679,1.35814775643235,0.174416804139582,0.229355107843157
"SGSH",690.235515056098,-0.0551260056781813,0.0135590088794165,-4.06563681522965,4.79014830041908e-05,0.000130451271944176
"VPS37A",828.824320764448,0.0388502091232536,0.0114152592205248,3.40335759116187,0.000665631021671902,0.00147915484488754
"ZNF134",739.410291682,-0.0330327345890344,0.00763304545193887,-4.32759568864401,1.50745860831071e-05,4.49583241929759e-05
"EXOSC2",735.368373896641,-0.0613987127181195,0.00806024387209241,-7.61747580996959,2.58684367834986e-14,3.63551888502574e-13
"MVB12B",643.329272602132,-0.056798214617094,0.0116186596843788,-4.88853414765721,1.01589577924985e-06,3.76080407407792e-06
"PDE3A",755.666441678442,0.0219373877323315,0.0238097617621836,0.921361076664534,0.35686194320492,0.426716188069915
"SNX7",1046.95558601516,0.109977478678049,0.0138347333700597,7.94937464541645,1.87455354358237e-15,3.22532022630623e-14
"TCAIM",880.560976050729,0.0270802662067879,0.0100286713371652,2.70028454381901,0.00692801945847733,0.0126814357582402
"TMEM136",827.719611548642,0.00411777452109655,0.00817691129370372,0.503585568338899,0.614552636053647,0.67523129565389
"NEK3",555.798388854236,-0.0117895484068277,0.0143887213819702,-0.81936039303677,0.412580825260982,0.482806561063592
"RASSF1",871.697727191194,0.0289434441187079,0.00911762924195618,3.1744484613961,0.00150121548189365,0.00312918836966705
"TSPYL2",818.083475637166,-0.00996566310710382,0.0118952556415632,-0.837784693948299,0.402151636582483,0.471914850126754
"INTS14",763.240375006358,-0.00363571880966822,0.00631964373729018,-0.5753043938561,0.56508545042921,0.629955076886722
"KATNB1",655.043677874066,-0.041613754660919,0.0120721352568965,-3.4470914859197,0.000566656660558827,0.00127463542031877
"PPCS",929.623717721138,0.0488740400525397,0.00801392492859983,6.09863961641562,1.06974939947609e-09,6.95150556450783e-09
"RPL22L1",890.687205106915,0.0866698548823571,0.0230142405969923,3.76592286489279,0.000165935019342059,0.000412607153910225
"ASF1A",754.095841331307,0.0352048992590989,0.0118883141720291,2.96130290213301,0.0030634049649744,0.00601428986198948
"CTTNBP2NL",654.843209872754,-0.0386910221414365,0.011790297518392,-3.28159845678886,0.00103220481442009,0.0022185259046913
"TMEM69",707.487869033083,-0.00412630200466511,0.00861979468449897,-0.47870072962242,0.63215154668174,0.690538869656369
"TXNRD2",902.282413848735,0.049003137143919,0.0161767885043914,3.02922530826291,0.00245181756080369,0.00490062906176272
"ZNF562",744.524384992477,-0.0111804583618502,0.012708041764948,-0.879793957924243,0.37897093842243,0.448995183403464
"AP2A2",622.000884660118,-0.0895184447544164,0.0121078179930755,-7.39344156028874,1.43076348127175e-13,1.77459718632609e-12
"CDK11B",841.001605912104,0.0198776709948703,0.0208090402807322,0.955242083570556,0.339455288493411,0.409203796333401
"COL11A2",646.642938127527,0.0164273448490868,0.0250726541843456,0.655189703024876,0.512345623108381,0.580539671292746
"FLYWCH1",1107.0021668906,0.0183110998665838,0.020347472354315,0.899920125100978,0.368162759286306,0.438540387853868
"ROBO4",1109.20917991616,0.0955579994008423,0.0128814243640077,7.41827896516187,1.18651986085922e-13,1.49368648893108e-12
"TMEM219",1092.75755075073,0.0981559953103616,0.0235636781233058,4.16556340638858,3.10584584022983e-05,8.76992959206498e-05
"ATP6V1A",679.597965891081,-0.00599068152759179,0.0115268312341694,-0.519716252098268,0.603261357720754,0.665093324662405
"CCDC127",857.562009936322,0.00088079605647035,0.00997642218825313,0.0882877688864707,0.929647960007983,0.944861961847266
"LITAF",679.157859184674,-0.0438510159992607,0.0158209151287478,-2.77171172731848,0.00557623949650526,0.0103952709424559
